705349469	20171109	201711	2017	2017.8466	COP	POLICE						COP			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	4	1	4	-6.8870523415978	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109134500	https://www.wsls.com/news/virginia/roanoke/breaking-shooting-in-roanoke-1
705349470	20171109	201711	2017	2017.8466	COP	PRISON						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-7.62867647058828	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171109134500	https://www.citylab.com/equity/2017/11/where-does-meek-mill-fit-in-this-supposed-era-of-criminal-justice-reform/545222/
705349471	20171109	201711	2017	2017.8466	COP	LAW ENFORCEMENT OFFICER						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-1.25984251968504	3	Malheur National Wildlife Refuge, Oregon, United States	US	USOR	OR025	43.2657	-118.844	1123711	3	Malheur National Wildlife Refuge, Oregon, United States	US	USOR		43.2657	-118.844	1123711	3	Malheur National Wildlife Refuge, Oregon, United States	US	USOR		43.2657	-118.844	1123711	20171109134500	http://www.dcourier.com/news/2017/nov/09/mohave-county-honors-slain-militia-member-oregon-s/
705349472	20171109	201711	2017	2017.8466	COP	TROOPER						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	8	1	4	-1.25984251968504	3	Malheur National Wildlife Refuge, Oregon, United States	US	USOR	OR025	43.2657	-118.844	1123711	3	Malheur National Wildlife Refuge, Oregon, United States	US	USOR		43.2657	-118.844	1123711	3	Malheur National Wildlife Refuge, Oregon, United States	US	USOR		43.2657	-118.844	1123711	20171109134500	http://www.dcourier.com/news/2017/nov/09/mohave-county-honors-slain-militia-member-oregon-s/
705349473	20171109	201711	2017	2017.8466	COP	PRISON						COP			USACRM	PHILADELPHIA	USA					CRM			0	030	030	03	1	4.0	6	1	6	-7.62867647058828	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171109134500	https://www.citylab.com/equity/2017/11/where-does-meek-mill-fit-in-this-supposed-era-of-criminal-justice-reform/545222/
705349474	20171109	201711	2017	2017.8466	COP	POLICE						COP			ZAF	NORTH WEST	ZAF								0	020	020	02	1	3.0	10	1	10	-7.96130952380952	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171109134500	https://www.indystar.com/story/news/crime/2017/11/09/teen-violence-indianapolis-crime-news-shooting-recent-murders-impd/840919001/
705349475	20171109	201711	2017	2017.8466	COPBUS	POLICE						COP	BUS		MED	MEDIA						MED			0	130	130	13	3	-4.4	10	1	10	-3.91791044776119	0								0								0								20171109134500	http://www.businessdailyafrica.com/economy/Sleuths-enlist-DT-Dobie-Pirelli-probe-Wahome-Gakuru-accident/3946234-4179728-oq4g6g/
705349476	20171109	201711	2017	2017.8466	CRM	CRIMINAL						CRM													1	080	080	08	2	5.0	10	1	10	-5.79545454545455	1	Colombia	CO	CO		4	-72	CO	0								1	Colombia	CO	CO		4	-72	CO	20171109134500	http://todaycolombia.com/colombia-drug-turns-victims-into-zombies-men-and-foreigners-in-danger/
705349477	20171109	201711	2017	2017.8466	CRM	GANG						CRM			EDU	SCHOOL						EDU			1	010	010	01	1	0.0	10	1	10	-2.56410256410256	0								0								0								20171109134500	http://ew.com/tv/2017/11/09/stranger-things-kids-motown-james-corden/
705349478	20171109	201711	2017	2017.8466	CUB	CUBAN	CUB																		0	070	070	07	2	7.0	10	1	10	-0.67681895093063	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20171109134500	http://diymag.com/2017/11/09/embers-from-the-ashes-ibeyi-ash-interview-2017
705349479	20171109	201711	2017	2017.8466	CUB	CUBA	CUB								USAGOV	OBAMA	USA					GOV			1	036	036	03	1	4.0	2	1	2	-2.96052631578948	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171109134500	http://www.grandhaventribune.com/Nation/2017/11/09/10-things-to-know-today-1068.html
705349480	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	10	1	10	-6.9672131147541	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20171109134500	https://www.care-international.org/news/stories-blogs/going-to-bed-hungry
705349481	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													1	010	010	01	1	0.0	6	1	6	-0.56818181818182	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171109134500	http://www.khq.com/story/36779342/maine-oks-medicaid-expansion-in-first-of-its-kind-referendum
705349482	20171109	201711	2017	2017.8466	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	10	1	10	-1.25786163522012	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	0								5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20171109134500	http://www.cambridge-news.co.uk/news/local-news/chicken-loose-cambridgeshire-soham-13873873
705349483	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													0	014	014	01	1	0.0	5	1	5	-2.65251989389921	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171109134500	http://indiatoday.intoday.in/story/bribery-in-judges-names-sc-sets-up-bench-of-5-snr-judges/1/1086057.html
705349484	20171109	201711	2017	2017.8466	CVL	SCIENTIST						CVL													0	014	014	01	1	0.0	10	1	10	0.43795620437956	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171109134500	https://www.livescience.com/60895-bonobos-help-each-other.html
705349485	20171109	201711	2017	2017.8466	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	10	1	10	-0.57306590257879	4	Hipperholme, Calderdale, United Kingdom	UK	UKC2	40138	53.7167	-1.81667	-2598787	0								4	Hipperholme, Calderdale, United Kingdom	UK	UKC2	40138	53.7167	-1.81667	-2598787	20171109134500	http://www.brighouseecho.co.uk/lifestyle/echoes-of-the-past-parades-and-processions-in-remembrance-1-8843607
705349486	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													0	043	043	04	1	2.8	1	1	1	2.38095238095238	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109134500	http://jewishtimes.com/71354/baltimore-board-of-rabbis-studying-teaching-communing/news/
705349487	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	2	1	2	1.02040816326531	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	0								4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	20171109134500	https://www.myespanolanow.com/15168/refugee-family-wants-thank-blind-river-community/
705349488	20171109	201711	2017	2017.8466	CVL	CITIZEN						CVL													1	051	051	05	1	3.4	20	1	10	1.62866449511401	1	Montserrat	MH	MH		16.75	-62.2	MH	0								1	Montserrat	MH	MH		16.75	-62.2	MH	20171109134500	https://www.themontserratreporter.com/royal-bank-donates-to-red-cross-hurricane-relief/
705349489	20171109	201711	2017	2017.8466	CVL	CIVILIAN						CVL													1	070	070	07	2	7.0	4	1	4	4.21768707482993	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171109134500	https://www.marketwatch.com/story/skillsoft-training-launches-institute-for-veterans-and-military-families-at-syracuse-university-into-the-workforce-2017-11-09
705349490	20171109	201711	2017	2017.8466	CVL	IMMIGRANT						CVL													1	070	070	07	2	7.0	5	1	5	1.51515151515152	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20171109134500	http://gulfnews.com/opinion/thinkers/rich-nations-need-to-find-a-cure-for-the-baby-bust-1.2121732
705349491	20171109	201711	2017	2017.8466	CVL	RESIDENTS						CVL													1	071	071	07	2	7.4	5	1	5	2.03488372093023	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171109134500	http://www.echo-news.co.uk/news/15651191.Good_luck_Sarah_on_your_operation/
705349492	20171109	201711	2017	2017.8466	CVL	RESIDENTS						CVL													1	080	080	08	2	5.0	6	1	6	0	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171109134500	http://www.itp.net/615692-uber,-nasa-work-on-software-to-build-flying-taxis
705349493	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL													0	080	080	08	2	5.0	10	1	10	-0.5889958339319	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20171109134500	https://www.interest.co.nz/opinion/84671/some-us-families-and-communities-have-been-hard-hit-globalisation-not-because-its
705349494	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													1	100	100	10	3	-5.0	10	1	10	-1.28205128205128	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109134500	https://blackamericaweb.com/2017/11/09/shaun-king-feel-good-stories-from-tuesdays-elections/
705349495	20171109	201711	2017	2017.8466	CVL	SCIENTIST						CVL													1	120	120	12	3	-4.0	10	1	10	-1.22448979591837	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20171109134500	https://www.swissinfo.ch/eng/vote-analysis_report-finds-multiple-reasons-for-failure-of-pension-reform/43661968
705349496	20171109	201711	2017	2017.8466	CVL	VILLAGE						CVL													0	180	180	18	4	-9.0	5	1	5	-6.9672131147541	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20171109134500	https://www.care-international.org/news/stories-blogs/going-to-bed-hungry
705349497	20171109	201711	2017	2017.8466	CVL	CITIZEN						CVL			AUS	AUSTRALIAN	AUS								1	020	020	02	1	3.0	10	1	10	-1.08527131782946	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109134500	http://www.smh.com.au/environment/animals/urgent-rescue-mission-to-save-australias-frogs-using-smartphone-app-20171108-gzhdog.html
705349498	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			CAN	CANADA	CAN								1	051	051	05	1	3.4	4	1	4	1.02040816326531	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	4	Blind River, Ontario, Canada	CA	CA08	12683	46.1833	-82.95	-561368	20171109134500	https://www.myespanolanow.com/15168/refugee-family-wants-thank-blind-river-community/
705349499	20171109	201711	2017	2017.8466	CVL	SCIENTIST						CVL			CHE	SWISS	CHE								1	051	051	05	1	3.4	10	1	10	-1.22448979591837	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171109134500	https://www.swissinfo.ch/eng/vote-analysis_report-finds-multiple-reasons-for-failure-of-pension-reform/43661968
705349500	20171109	201711	2017	2017.8466	CVL	SETTLEMENT						CVL			DEU	BERLIN	DEU								1	1712	171	17	4	-9.2	6	1	6	-5.11811023622048	4	Tserovani, Georgia (general), Georgia	GG	GG00	16495	41.8667	44.6753	-2330273	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171109134500	http://agenda.ge/news/90417/eng
705349501	20171109	201711	2017	2017.8466	CVL	SETTLEMENT						CVL			DEU	BERLIN	DEU								1	1712	171	17	4	-9.2	2	1	2	-5.11811023622048	4	Tserovani, Georgia (general), Georgia	GG	GG00	16495	41.8667	44.6753	-2330273	4	Tserovani, Georgia (general), Georgia	GG	GG00	16495	41.8667	44.6753	-2330273	4	Tserovani, Georgia (general), Georgia	GG	GG00	16495	41.8667	44.6753	-2330273	20171109134500	http://agenda.ge/news/90417/eng
705349502	20171109	201711	2017	2017.8466	CVL	VOTER						CVL			EDU	UNIVERSITY						EDU			0	010	010	01	1	0.0	3	1	3	0.86486486486487	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109134500	https://blackamericaweb.com/2017/11/09/democrats-see-wins-as-momentum-for-2018-state-elections/
705349503	20171109	201711	2017	2017.8466	CVL	VOTER						CVL			EDU	UNIVERSITY						EDU			0	013	013	01	1	0.4	1	1	1	0.86486486486487	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171109134500	https://blackamericaweb.com/2017/11/09/democrats-see-wins-as-momentum-for-2018-state-elections/
705349504	20171109	201711	2017	2017.8466	CVL	VOTER						CVL			EDU	UNIVERSITY						EDU			0	013	013	01	1	0.4	1	1	1	0.86486486486487	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109134500	https://blackamericaweb.com/2017/11/09/democrats-see-wins-as-momentum-for-2018-state-elections/
705349505	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			EDU	STUDENT						EDU			1	036	036	03	1	4.0	2	1	2	4.60829493087557	3	University Of New Mexico, New Mexico, United States	US	USNM	NM055	36.5828	-105.594	911965	3	University Of New Mexico, New Mexico, United States	US	USNM		36.5828	-105.594	911965	3	University Of New Mexico, New Mexico, United States	US	USNM		36.5828	-105.594	911965	20171109134500	http://news.unm.edu/schools/honors
705349506	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			EDU	STUDENT						EDU			1	036	036	03	1	4.0	1	1	1	4.60829493087557	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	University Of New Mexico, New Mexico, United States	US	USNM		36.5828	-105.594	911965	3	University Of New Mexico, New Mexico, United States	US	USNM		36.5828	-105.594	911965	20171109134500	http://news.unm.edu/schools/honors
705349507	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			EDU	STUDENT						EDU			1	036	036	03	1	4.0	2	1	2	4.60829493087557	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	University Of New Mexico, New Mexico, United States	US	USNM		36.5828	-105.594	911965	20171109134500	http://news.unm.edu/schools/honors
705349508	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			GOV	PRIME MINISTER						GOV			0	036	036	03	1	4.0	24	2	24	0.979801403482343	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109134500	https://www.outlookindia.com/newsscroll/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14/1185080
705349509	20171109	201711	2017	2017.8466	CVL	VOTER						CVL			GOV	GOVERNMENT						GOV			1	120	120	12	3	-4.0	10	1	10	-1.22448979591837	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171109134500	https://www.swissinfo.ch/eng/vote-analysis_report-finds-multiple-reasons-for-failure-of-pension-reform/43661968
705349510	20171109	201711	2017	2017.8466	CVL	CITIZEN						CVL			IGOUNODEVGOV	UNDP		UNO				IGO	DEV	GOV	1	043	043	04	1	2.8	5	1	5	2.5	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171109134500	http://www.billboard.com/articles/columns/latin/8030652/soda-stereo-drummer-environmentalist-charly-alberti-united-nations-goodwill-ambassador
705349511	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			JEW	RABBI				JEW					0	043	043	04	1	2.8	2	1	2	2.38095238095238	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109134500	http://jewishtimes.com/71354/baltimore-board-of-rabbis-studying-teaching-communing/news/
705349512	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			JEW	RABBI				JEW					0	043	043	04	1	2.8	1	1	1	2.38095238095238	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109134500	http://jewishtimes.com/71354/baltimore-board-of-rabbis-studying-teaching-communing/news/
705349513	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			JEW	RABBI				JEW					0	043	043	04	1	2.8	2	1	2	2.38095238095238	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109134500	http://jewishtimes.com/71354/baltimore-board-of-rabbis-studying-teaching-communing/news/
705349514	20171109	201711	2017	2017.8466	CVL	CIVIL SOCIETY						CVL			LAB	WORKER						LAB			1	071	071	07	2	7.4	10	1	10	-0.37593984962406	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171109134500	http://www.france24.com/en/20171109-un-labour-body-cuts-ties-with-tobacco-industry
705349515	20171109	201711	2017	2017.8466	CVL	TOURIST						CVL			MED	NEWS AGENCY						MED			1	043	043	04	1	2.8	5	1	5	0.62893081761006	1	Russia	RS	RS		60	100	RS	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Russia	RS	RS		60	100	RS	20171109134500	https://themoscowtimes.com/articles/russian-tourism-market-recovers-to-pre-crisis-volumes-59526
705349516	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			MEX	MEXICO	MEX								0	120	120	12	3	-4.0	10	1	10	-0.5889958339319	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171109134500	https://www.interest.co.nz/opinion/84671/some-us-families-and-communities-have-been-hard-hit-globalisation-not-because-its
705349517	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			PHLGOV	PHILIPPINE	PHL					GOV			0	036	036	03	1	4.0	6	2	6	0.979801403482343	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109134500	https://www.outlookindia.com/newsscroll/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14/1185080
705349518	20171109	201711	2017	2017.8466	CVL	REPATRIATE						CVL			SAU	SAUDI	SAU								0	190	190	19	4	-10.0	1	1	1	-4.92537313432835	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	20171109134500	http://www.middle-east-online.com/english/?id=85851
705349519	20171109	201711	2017	2017.8466	CVL	REPATRIATE						CVL			SAU	SAUDI ARABIA	SAU								0	190	190	19	4	-10.0	2	1	2	-4.92537313432835	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109134500	http://www.middle-east-online.com/english/?id=85851
