704011320	20171105	201711	2017	2017.8356	CVL	SCIENTIST						CVL			USAEDU	NORTH CAROLINA	USA					EDU			1	020	020	02	1	3.0	1	1	1	-2.36326806212019	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105050000	http://gearsofbiz.com/why-climate-scientists-are-obsessed-with-two-mysterious-boulders-in-the-bahamas/174009
704011321	20171105	201711	2017	2017.8356	CVL	RESIDENTS						CVL			USAJUD	UNITED STATES	USA					JUD			0	040	040	04	1	1.0	6	1	6	0.34562211981567	3	Bell County, Texas, United States	US	USTX	TX027	31.0502	-97.4669	1383799	3	Bell County, Texas, United States	US	USTX		31.0502	-97.4669	1383799	3	Bell County, Texas, United States	US	USTX		31.0502	-97.4669	1383799	20171105050000	http://www.tdtnews.com/news/article_3a1d51a2-c1dc-11e7-a5ea-53dd04943c15.html
704011322	20171105	201711	2017	2017.8356	CVL	CITIZEN						CVL			ZWE	SALISBURY	ZWE								1	010	010	01	1	0.0	10	1	10	-3.03030303030303	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171105050000	http://www.wccbcharlotte.com/2017/11/04/salisbury-police-investigate-homicide-shooting-outside-fast-food-restaurant/
704011323	20171105	201711	2017	2017.8356	DEU	HANOVER	DEU																		1	013	013	01	1	0.4	5	1	5	-8.23529411764706	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171105050000	http://abc11.com/durham-police-woman-injured-in-drive-by-shooting/2605044/
704011324	20171105	201711	2017	2017.8356	DEU	HANOVER	DEU								COP	POLICE						COP			1	013	013	01	1	0.4	5	1	5	-8.23529411764706	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171105050000	http://abc11.com/durham-police-woman-injured-in-drive-by-shooting/2605044/
704011325	20171105	201711	2017	2017.8356	DJI	DJIBOUTI	DJI								SAU	JEDDAH	SAU								1	090	090	09	2	-2.0	1	1	1	0.616332819722651	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20171105050000	http://www.deccanherald.com/content/641147/saudi-arabia-arrests-princes-ministers.html
704011326	20171105	201711	2017	2017.8356	EDU	STUDENT						EDU													0	020	020	02	1	3.0	10	1	10	1.66666666666666	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171105050000	http://www.vnews.com/New-Hampshire-s-Smarter-Balanced-test-scores-show-decline-in-proficiency-13431030
704011327	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU													1	040	040	04	1	1.0	10	1	10	1.98581560283688	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20171105050000	http://www.nation.co.ke/oped/opinion/presentation-to-excel-in-examinations/440808-4173656-rlhf2wz/
704011328	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU													1	046	046	04	1	7.0	10	1	10	3.2122905027933	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105050000	http://www.vegasnews.com/167835/from-classroom-to-stage-teddi-and-the-northern-lights-release-new-ep-and-show-their-students-how-its-done.html
704011329	20171105	201711	2017	2017.8356	EDU	STUDENT						EDU													1	046	046	04	1	7.0	10	1	10	5.47945205479452	1	Myanmar	BM	BM		22	98	BM	0								1	Myanmar	BM	BM		22	98	BM	20171105050000	http://www.dailyprogress.com/classifieds/other/ads/dailyprogress/house-account-retail/pdfdisplayad_e8264ce9-e1d2-51e2-8bf7-9ca36f0db3af.html
704011330	20171105	201711	2017	2017.8356	EDU	STUDENT						EDU													1	072	072	07	2	8.3	10	1	10	-2.54452926208652	0								0								0								20171105050000	http://sunnewsonline.com/vigilante-kills-polytechnic-graduate/
704011331	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU													1	110	110	11	3	-2.0	10	1	10	1.66666666666666	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171105050000	http://www.vnews.com/New-Hampshire-s-Smarter-Balanced-test-scores-show-decline-in-proficiency-13431030
704011332	20171105	201711	2017	2017.8356	EDU	ECONOMIST						EDU			BUS	BUSINESS						BUS			1	030	030	03	1	4.0	5	1	5	-4.59587955625991	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105050000	https://www.nbcnews.com/health/health-news/house-tax-bill-would-kill-medical-deductions-n817181?cid=public-rss_20171105
704011333	20171105	201711	2017	2017.8356	EDU	UNIVERSITY						EDU			CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	2.28187919463087	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	20171105050000	https://www.thecoast.ca/halifax/EventSearch?narrowByDate=2017-11-11%2004:00:00
704011334	20171105	201711	2017	2017.8356	EDU	UNIVERSITY						EDU			IGOBUSGOS	GROUP OF SEVEN		GOS				IGO	BUS		0	042	042	04	1	1.9	3	1	3	2.28187919463087	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	20171105050000	https://www.thecoast.ca/halifax/EventSearch?narrowByDate=2017-11-11%2004:00:00
704011335	20171105	201711	2017	2017.8356	EDU	STUDENT						EDU			MED	WRITER						MED			0	012	012	01	1	-0.4	10	1	10	-0.0726480203414397	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171105050000	https://www.pressenza.com/2017/11/religious-imperative-fight-climate-change-environmental-stewardship-world-religions/
704011336	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.34562211981567	3	Bell County, Texas, United States	US	USTX	TX027	31.0502	-97.4669	1383799	3	Bell County, Texas, United States	US	USTX		31.0502	-97.4669	1383799	3	Bell County, Texas, United States	US	USTX		31.0502	-97.4669	1383799	20171105050000	http://www.tdtnews.com/news/article_3a1d51a2-c1dc-11e7-a5ea-53dd04943c15.html
704011337	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.34562211981567	3	Stillhouse Hollow Lake, Texas, United States	US	USTX	TX027	31.0189	-97.5868	1384052	3	Killeen Independent School District, Texas, United States	US	USTX		31.0959	-97.6988	2630591	3	Stillhouse Hollow Lake, Texas, United States	US	USTX		31.0189	-97.5868	1384052	20171105050000	http://www.tdtnews.com/news/article_3a1d51a2-c1dc-11e7-a5ea-53dd04943c15.html
704011338	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.34562211981567	3	Killeen Independent School District, Texas, United States	US	USTX	TX027	31.0959	-97.6988	2630591	3	Bell County, Texas, United States	US	USTX		31.0502	-97.4669	1383799	3	Killeen Independent School District, Texas, United States	US	USTX		31.0959	-97.6988	2630591	20171105050000	http://www.tdtnews.com/news/article_3a1d51a2-c1dc-11e7-a5ea-53dd04943c15.html
704011339	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.34562211981567	3	Killeen Independent School District, Texas, United States	US	USTX	TX027	31.0959	-97.6988	2630591	3	Killeen Independent School District, Texas, United States	US	USTX		31.0959	-97.6988	2630591	3	Stillhouse Hollow Lake, Texas, United States	US	USTX		31.0189	-97.5868	1384052	20171105050000	http://www.tdtnews.com/news/article_3a1d51a2-c1dc-11e7-a5ea-53dd04943c15.html
704011340	20171105	201711	2017	2017.8356	EGY	EGYPT	EGY																		0	061	061	06	2	6.4	1	1	1	-3.62239297475302	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105050000	http://www.thearabweekly.com/Economy/9604/Lebanons-produce-going-nowhere
704011341	20171105	201711	2017	2017.8356	EGY	EGYPT	EGY																		0	061	061	06	2	6.4	4	1	4	-3.62239297475302	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20171105050000	http://www.thearabweekly.com/Economy/9604/Lebanons-produce-going-nowhere
704011342	20171105	201711	2017	2017.8356	ELI	ACTOR						ELI													1	010	010	01	1	0.0	2	1	2	3.84615384615384	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20171105050000	https://www.siasat.com/news/rajkummar-rao-kriti-kharbanda-gatecrash-wedding-lucknow-1251962/
704011343	20171105	201711	2017	2017.8356	ELI	ACTOR						ELI													1	193	193	19	4	-10.0	2	1	2	3.84615384615384	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20171105050000	https://www.siasat.com/news/rajkummar-rao-kriti-kharbanda-gatecrash-wedding-lucknow-1251962/
704011344	20171105	201711	2017	2017.8356	ELI	FIRST LADY						ELI			DZA	CONSTANTINE	DZA								1	112	112	11	3	-2.0	6	1	6	-0.601503759398501	4	Chiwengwa, Manicaland, Zimbabwe	ZI	ZI01	21877	-18.6927	32.9095	-2309453	4	Chiwengwa, Manicaland, Zimbabwe	ZI	ZI01	21877	-18.6927	32.9095	-2309453	4	Chiwengwa, Manicaland, Zimbabwe	ZI	ZI01	21877	-18.6927	32.9095	-2309453	20171105050000	http://www.thezimbabwemail.com/politics/zimbabwe-military-reject-grace-mugabe-ascendance-will-not-allow/
704011345	20171105	201711	2017	2017.8356	ELI	ACTOR						ELI			IND	LUCKNOW	IND								1	010	010	01	1	0.0	3	1	3	3.84615384615384	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20171105050000	https://www.siasat.com/news/rajkummar-rao-kriti-kharbanda-gatecrash-wedding-lucknow-1251962/
704011346	20171105	201711	2017	2017.8356	ELI	ACTOR						ELI			IND	LUCKNOW	IND								1	193	193	19	4	-10.0	3	1	3	3.84615384615384	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20171105050000	https://www.siasat.com/news/rajkummar-rao-kriti-kharbanda-gatecrash-wedding-lucknow-1251962/
704011347	20171105	201711	2017	2017.8356	ELI	RETIRED						ELI			MIL	MILITARY						MIL			1	051	051	05	1	3.4	10	1	10	3.23415265200517	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105050000	http://www.reflector.com/News/2017/11/05/PCC-veterans-salute-features-retired-Marine-Maggie-Weder.html
704011348	20171105	201711	2017	2017.8356	ELI	FIRST LADY						ELI			PTY	PARTY MEMBER									1	012	012	01	1	-0.4	10	1	10	-1.00908173562059	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105050000	http://www.thezimbabwemail.com/farming-enviroment/mzembi-drops-bombshell/
704011349	20171105	201711	2017	2017.8356	ELI	RETIRED						ELI			USAEDU	NORTH CAROLINA	USA					EDU			1	020	020	02	1	3.0	3	1	3	-2.36326806212019	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105050000	http://gearsofbiz.com/why-climate-scientists-are-obsessed-with-two-mysterious-boulders-in-the-bahamas/174009
704011350	20171105	201711	2017	2017.8356	ELI	RETIRED						ELI			USAEDU	NORTH CAROLINA	USA					EDU			1	020	020	02	1	3.0	1	1	1	-2.36326806212019	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105050000	http://gearsofbiz.com/why-climate-scientists-are-obsessed-with-two-mysterious-boulders-in-the-bahamas/174009
704011351	20171105	201711	2017	2017.8356	ELI	FIRST LADY						ELI			ZWE	ZIMBABWE	ZWE								1	112	112	11	3	-2.0	4	1	4	-0.601503759398501	4	Chiwengwa, Manicaland, Zimbabwe	ZI	ZI01	21877	-18.6927	32.9095	-2309453	4	Chiwengwa, Manicaland, Zimbabwe	ZI	ZI01	21877	-18.6927	32.9095	-2309453	4	Chiwengwa, Manicaland, Zimbabwe	ZI	ZI01	21877	-18.6927	32.9095	-2309453	20171105050000	http://www.thezimbabwemail.com/politics/zimbabwe-military-reject-grace-mugabe-ascendance-will-not-allow/
704011352	20171105	201711	2017	2017.8356	ESP	SPANISH	ESP																		1	071	071	07	2	7.4	2	1	2	-5.09461426491994	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011353	20171105	201711	2017	2017.8356	ESP	SPAIN	ESP								ESPGOV	SPAIN	ESP					GOV			1	1121	112	11	3	-2.0	2	1	2	-5.09461426491994	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011354	20171105	201711	2017	2017.8356	ESP	SPAIN	ESP								OPP	THE OPPOSITION						OPP			0	042	042	04	1	1.9	2	1	2	-5.09461426491994	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011355	20171105	201711	2017	2017.8356	ESP	SPAIN	ESP								cat	CATALAN			cat						0	020	020	02	1	3.0	2	1	2	-5.09461426491994	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011356	20171105	201711	2017	2017.8356	ESPJUD	SPANISH	ESP					JUD													1	071	071	07	2	7.4	6	1	6	-5.09461426491994	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011357	20171105	201711	2017	2017.8356	ESPJUD	SPANISH	ESP					JUD													1	173	173	17	4	-5.0	3	1	3	-5.09461426491994	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011358	20171105	201711	2017	2017.8356	ESPJUD	SPANISH	ESP					JUD			REB	REBELLION						REB			1	173	173	17	4	-5.0	3	1	3	-5.09461426491994	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011359	20171105	201711	2017	2017.8356	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								1	060	060	06	2	6.0	10	1	10	-5	4	Gedo, Oromiya, Ethiopia	ET	ET51	149289	8.56667	39.3333	-611022	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171105050000	https://www.ezega.com/News/NewsDetails/4933/Ethiopia-Deploys-1000-Troops-to-Somalia
704011360	20171105	201711	2017	2017.8356	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								1	154	154	15	4	-7.2	10	1	10	-5	1	United States	US	US		39.828175	-98.5795	US	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	1	United States	US	US		39.828175	-98.5795	US	20171105050000	https://www.ezega.com/News/NewsDetails/4933/Ethiopia-Deploys-1000-Troops-to-Somalia
704011361	20171105	201711	2017	2017.8356	ETH	ETHIOPIA	ETH								USAGOVMEDSEA	VOICE OF AMERICA	USA					GOV	MED		1	190	190	19	4	-10.0	10	1	10	-5	4	Gedo, Oromiya, Ethiopia	ET	ET51	149289	8.56667	39.3333	-611022	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171105050000	https://www.ezega.com/News/NewsDetails/4933/Ethiopia-Deploys-1000-Troops-to-Somalia
704011362	20171105	201711	2017	2017.8356	EUR	EUROPEAN	EUR																		1	180	180	18	4	-9.0	6	1	6	1.10062893081761	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105050000	http://www.northweststar.com.au/story/5035232/the-cup-punchline-may-have-last-laugh/
704011363	20171105	201711	2017	2017.8356	FRACVL	FRANCE	FRA					CVL			CHN	CHINA	CHN								1	181	181	18	4	-9.0	4	1	4	-4.38892640108035	1	France	FR	FR		46	2	FR	1	China	CH	CH		35	105	CH	1	France	FR	FR		46	2	FR	20171105050000	http://www.borderlessnewsonline.com/north-korea-kidnapped-people-world/
704011364	20171105	201711	2017	2017.8356	FRACVL	FRANCE	FRA					CVL			CHN	CHINA	CHN								1	181	181	18	4	-9.0	3	1	3	-4.38892640108035	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	South Korea	KS	KS		37	127.5	KS	20171105050000	http://www.borderlessnewsonline.com/north-korea-kidnapped-people-world/
704011365	20171105	201711	2017	2017.8356	GBR	UNITED KINGDOM	GBR																		0	015	015	01	1	0.0	1	1	1	-3.33333333333333	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105050000	http://www.geelongadvertiser.com.au/entertainment/movies/johnny-depp-looks-untidy-at-premiere-of-murder-on-the-orient-epxress-does-strange-tv-interview/news-story/87d035140f0277bb89b8d0457939410d?nk=6a1936b8bf51207f1363aea830f5b760-1509857213
704011366	20171105	201711	2017	2017.8356	GBR	UNITED KINGDOM	GBR																		0	036	036	03	1	4.0	6	1	6	-1.98150594451783	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171105050000	http://www.daily-jeff.com/news/20171105/plan-to-rehabilitate-founders-cemetery-taking-shape
704011367	20171105	201711	2017	2017.8356	GBR	UNITED KINGDOM	GBR																		0	036	036	03	1	4.0	2	1	2	-1.98150594451783	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171105050000	http://www.daily-jeff.com/news/20171105/plan-to-rehabilitate-founders-cemetery-taking-shape
704011368	20171105	201711	2017	2017.8356	GBR	BRITISH	GBR																		1	042	042	04	1	1.9	2	1	2	-6.08272506082725	3	Provincetown, Massachusetts, United States	US	USMA	MA001	42.0584	-70.1786	616639	0								3	Provincetown, Massachusetts, United States	US	USMA	MA001	42.0584	-70.1786	616639	20171105050000	http://www.capecodtoday.com/article/2017/11/05/2228-November-5-1778-British-man-war-shipwrecked-Provincetown
